user_id,candidate_id,skill_gap,distance_km,time_overlap,style_match,mutual_readiness,mutual_reliability,recency_bonus,common_opponents,prev_encounters,target
533,734,0,20.82219467508513,1,0,0.5746484142499655,0.7146741937779441,0.5333333333333333,4,0,1
683,369,2,12.67877381178577,0,0,0.5456773405594189,0.7206333758345874,0.7333333333333334,4,0,0
473,114,1,6.229702103943536,1,0,0.5381373430640174,0.6524447389936531,0.6,1,0,1
42,435,6,25.39445240540444,0,1,0.6053594139021876,0.5870882639143109,0.6,1,0,0
276,544,4,9.992809640924401,0,1,0.7594494058197688,0.8502050799636617,0.6,0,0,1
658,777,1,10.60643295690414,0,0,0.696064501321537,0.7843945975620797,0.2666666666666667,2,0,1
35,89,8,10.72338960401364,0,0,0.5413853618264904,0.5416394417301886,0.7333333333333334,2,0,0
77,525,1,26.1038761435309,0,0,0.8348634559016223,0.9039591232920514,0.7333333333333334,4,0,0
667,409,8,22.90464430311566,0,1,0.6493899906835645,0.8531083080525719,0.9333333333333333,1,0,0
50,470,0,8.229938868618438,0,1,0.7350043265178784,0.7072952940567132,1.0,0,0,1
767,74,2,14.92748874306412,0,0,0.4712347079746991,0.4817209874842314,0.7333333333333334,1,0,0
606,13,4,24.48215980798602,0,0,0.6533222175925139,0.6119506621778573,0.3333333333333334,0,0,0
532,485,1,27.07680997512615,0,0,0.7189812167226625,0.772943651711247,0.8,2,0,0
429,159,0,14.31736370226868,0,0,0.6096949647159635,0.7718034542352636,0.1333333333333333,0,0,0
71,491,7,6.366057110260022,0,1,0.5106767666538199,0.5460417738144991,0.8666666666666667,1,1,0
331,21,0,16.91784689947438,0,0,0.5522821561484673,0.5491578152454982,0.7333333333333334,3,0,0
646,641,5,21.16123353769377,1,0,0.6390750816609891,0.7309349886462595,0.2666666666666667,6,0,1
723,266,3,8.456684349819733,0,1,0.6661115221942944,0.5744014779349438,0.9333333333333333,1,1,0
357,360,0,35.00189625155409,0,1,0.7161833982996255,0.8006280472987558,1.0,3,0,0
671,275,2,14.14212323600115,0,0,0.6344802597402065,0.6586565011938398,1.0,6,0,1
621,334,0,10.07383611737675,0,1,0.7725032038768513,0.8645495386090092,1.0,1,0,1
46,424,0,11.35949202318474,0,0,0.567883262651753,0.7928201695526187,0.06666666666666665,3,1,0
496,516,7,10.04403787401142,1,0,0.6560323010340269,0.740206793925096,0.4,2,0,0
492,551,4,4.134581237543704,0,1,0.5514777148715984,0.6927676497463121,0.5333333333333333,1,0,1
434,792,3,10.76501132618386,0,0,0.6218711763701547,0.8663917827154984,0.4666666666666667,2,0,1
617,143,2,12.12873558058189,0,0,0.6553483348571201,0.7687442867237655,0.2666666666666667,3,0,1
711,697,0,4.705427298617693,1,1,0.7040789728432457,0.8990351331417049,0.9333333333333333,1,0,1
440,481,1,18.48944807466782,0,0,0.7111202640903999,0.6451530764574258,0.4666666666666667,1,0,0
256,247,2,35.53921620969959,0,0,0.6810678380308381,0.6735882566289241,0.9333333333333333,4,1,0
786,733,7,14.37563205821838,0,1,0.644063086972076,0.7962017750898824,1.0,4,2,0
770,565,4,12.42316734048758,0,1,0.6903122337029817,0.734130220382806,0.8666666666666667,1,0,0
548,148,3,18.15224347476419,1,0,0.5994623424369541,0.6647942856410368,0.6666666666666667,3,0,1
512,139,4,22.38992002680941,0,1,0.694029689566664,0.7475633995553657,0.8666666666666667,1,0,1
83,527,7,6.22989100950229,1,0,0.6742729417676494,0.7725995086399228,0.6666666666666667,3,0,1
321,583,1,22.45597641991661,0,0,0.7222591293988605,0.7392369859977725,0.9333333333333333,6,0,1
158,36,3,11.52740925366675,1,1,0.6391863578018542,0.7583729879438266,0.5333333333333333,5,1,1
411,502,7,31.81161532164287,0,0,0.7345136077704755,0.6738901447350594,0.8,1,0,0
660,424,3,3.575899087179462,0,0,0.614428514963295,0.6906194265899671,0.6,2,0,1
179,775,4,12.55421558459602,1,1,0.6235488352968033,0.5947842296977993,0.9333333333333333,2,0,1
797,593,5,13.3058470058456,1,0,0.7373557079185052,0.6943281616485375,0.8666666666666667,2,0,1
103,727,0,29.91799190861904,1,0,0.6485267689155167,0.7685232105899918,0.9333333333333333,1,0,1
78,27,3,17.37635646416314,0,1,0.6407075776046355,0.5970747684649514,0.8666666666666667,0,0,0
779,611,4,10.00544849292979,1,0,0.628554389054758,0.8133577575837656,0.6,4,0,1
80,266,5,18.32970120997879,0,1,0.6995267543132285,0.682306663648402,0.9333333333333333,2,0,0
588,442,7,20.51155756605209,0,0,0.5967764656887871,0.7641166806798213,0.2666666666666667,0,0,0
610,702,7,9.551931210853075,0,0,0.765173967147341,0.6546966005331104,0.9333333333333333,2,1,0
264,695,7,22.29751668663331,0,0,0.6081462324145402,0.8613533306490941,0.4,2,0,0
51,180,8,15.38385502810181,1,0,0.796921075138561,0.8383913597906417,1.0,4,0,1
246,192,1,9.035317642233554,0,1,0.6250144318333778,0.5801726015610341,0.9333333333333333,3,0,1
54,578,4,17.99114947652291,0,1,0.7887869040495031,0.7422192937389207,0.8,1,0,1
537,702,0,28.96204768199371,0,0,0.6910706186780046,0.7834214111672559,1.0,2,0,1
711,489,1,27.02285402713656,1,0,0.5779989792378529,0.6965785776883817,0.2666666666666667,6,0,1
797,43,1,6.651781952338479,0,1,0.655592007272816,0.8430600228447669,0.2,5,0,0
640,130,1,26.63198284480303,0,0,0.7664488893592318,0.8621093160120625,0.7333333333333334,2,0,1
619,599,5,24.26705368452861,0,0,0.6230498374929568,0.6463092078142479,0.8666666666666667,2,0,0
705,593,4,17.7207912443986,0,0,0.6322242640076384,0.6254354488377875,0.8666666666666667,2,0,0
615,717,2,11.95328492017146,0,1,0.7333483960574264,0.675887827643907,0.7333333333333334,1,1,1
520,425,2,3.49719554170967,0,0,0.8010491745205159,0.7506177518468811,0.6666666666666667,1,0,1
797,342,2,21.42681175004572,1,0,0.6803777186240008,0.6590326648802431,0.8666666666666667,6,0,1
258,89,7,1.289693170900257,0,1,0.5655611726418284,0.5364054582074491,0.6666666666666667,3,1,0
330,625,3,28.44239235464795,0,1,0.5821544125058231,0.508239277056151,0.5333333333333333,1,0,0
725,759,6,19.75823645877693,1,0,0.671835336968814,0.5640236714818792,0.9333333333333333,3,0,1
248,36,1,2.859512038574027,0,1,0.6505385461292821,0.8519971918122223,0.5333333333333333,2,0,1
238,393,2,15.82966986414433,0,0,0.6657553604741009,0.7345618976048908,0.8666666666666667,2,0,0
121,284,2,9.191810202377106,1,0,0.6070053294658952,0.7834081268411763,0.4666666666666667,4,0,1
220,596,4,21.26457465848188,1,0,0.5687831924380325,0.6511125851484594,0.4666666666666667,1,0,1
474,610,2,26.06055013209129,1,0,0.6101173657584252,0.6558965481177012,0.9333333333333333,4,1,1
709,174,2,11.64353148067132,0,1,0.6005945054693723,0.614831457076398,0.4,1,2,1
109,761,2,17.89943737469673,1,0,0.6994145408840168,0.6873112065361401,0.8666666666666667,3,1,1
544,109,1,10.97022328046241,0,1,0.7378694328944654,0.6238675982315914,0.8666666666666667,1,1,1
613,624,3,21.6935792089352,0,0,0.4536625948874339,0.5023422128326143,0.3333333333333334,2,0,0
716,593,4,6.757968497362515,0,0,0.768665857183731,0.7436787634428847,0.8666666666666667,0,0,0
600,129,0,16.53560925870912,0,0,0.6309770201837781,0.8464552889077354,0.2666666666666667,2,0,0
124,539,8,32.17028177126378,0,1,0.6489989214166692,0.7025559759258277,0.6,0,0,0
391,216,1,12.28710358030613,0,0,0.6396339578227535,0.8640416509062249,0.4666666666666667,2,2,0
761,219,4,14.8435673011369,1,0,0.6688322659680825,0.7555252673761508,0.8,2,0,1
726,69,3,14.7993898708447,0,0,0.6415610960773728,0.7738200168355307,0.4,3,0,1
490,597,2,16.57761058470973,0,0,0.5363407871866543,0.7317724978210531,0.4,0,0,0
770,646,2,16.22892716036772,0,0,0.5980868164405566,0.6784974099717453,0.3333333333333334,3,0,1
534,403,4,11.6722298008906,1,0,0.5149712419155074,0.4970395871107818,0.5333333333333333,2,0,1
51,620,3,15.49358835314129,1,0,0.6220701648528082,0.7897083798569651,0.4666666666666667,3,0,1
731,278,4,2.504038383391196,1,1,0.6517988186549589,0.6935237014732509,0.8,3,0,1
134,452,3,25.66660085067921,0,0,0.7564224348867503,0.7237711245312376,0.7333333333333334,2,0,0
304,629,2,11.93595199435864,0,0,0.6543530469096939,0.8130341184054966,1.0,2,0,1
190,344,3,7.902602075793757,0,0,0.7043968696693648,0.7029184983062854,1.0,2,0,1
575,493,3,4.080885132454537,1,0,0.5784509140800108,0.5015514229412893,0.8666666666666667,5,0,1
23,116,9,5.683888915617447,0,0,0.6186304874478787,0.669672524223784,0.8666666666666667,1,0,0
512,405,3,15.58807087629006,0,1,0.6835499615975412,0.624607259349016,0.8666666666666667,2,1,0
691,680,0,37.85810658675755,1,0,0.6988331703632849,0.7966492404994486,0.6,4,0,0
630,618,7,4.427258773687591,1,0,0.6881673415674417,0.60267165794103,0.8,0,1,1
245,240,1,29.59474403393448,1,1,0.6590833634677786,0.8179771096376174,0.6,1,1,1
717,435,3,8.279488352442057,1,1,0.6843253173747118,0.6298897647534769,0.7333333333333334,2,1,1
289,495,0,8.510187827109394,0,0,0.4958572375190262,0.702858806805315,0.8666666666666667,1,1,1
544,750,1,0.6648689468218939,0,1,0.6578754441381742,0.7887357788536019,0.6,3,1,1
405,663,3,21.91176785661428,0,0,0.7225883682983003,0.6528877267309424,0.8,0,0,0
54,654,1,15.89832171075918,0,0,0.8085516990273411,0.8335579701412814,0.8666666666666667,3,0,1
2,602,1,5.680824087269086,0,0,0.5485132450543013,0.5557872878028088,0.4666666666666667,1,0,0
146,286,1,7.25265164789846,0,0,0.5974804264576372,0.659027258729341,0.3333333333333334,1,0,1
747,301,5,20.54049874666129,0,0,0.6788564281201144,0.671907730304108,0.5333333333333333,1,0,0
763,371,3,9.589632247839036,0,0,0.7292994446727626,0.7402476401706576,0.8666666666666667,1,0,1
328,340,5,22.61809714803015,1,1,0.6137661118048144,0.7379307030252853,0.8,2,0,0
774,765,1,19.13329649196397,0,0,0.6389454906328083,0.669953101209976,0.8666666666666667,5,0,0
39,700,1,15.34031772664711,1,0,0.57649884648627,0.7635967771511692,0.7333333333333334,3,0,0
773,716,2,20.13810782690366,1,1,0.6734315481175499,0.697139842027957,0.4,3,0,1
184,486,1,23.13077463750697,0,1,0.6365326307425253,0.7785608186139665,0.6666666666666667,0,0,0
29,152,5,39.05384848982317,0,0,0.65685736655685,0.6496839839532047,0.9333333333333333,3,0,0
606,114,2,4.188007345384323,0,1,0.5849849228826329,0.6180386735367969,0.2666666666666667,2,0,1
305,219,8,8.917373876352498,1,1,0.7255568895682819,0.6352496700113848,1.0,2,0,1
233,520,4,15.36810898286085,0,0,0.6261876555793798,0.5723758820943385,0.8666666666666667,0,0,0
607,291,3,11.9394457063188,0,0,0.7481772049454594,0.5095335391620281,1.0,2,0,0
266,524,1,21.83360807642538,0,1,0.6131829090899387,0.6135488405601651,0.9333333333333333,3,0,0
602,703,6,1.873278451771503,0,0,0.5037968439758232,0.5776907845446874,0.4,1,0,0
156,267,2,13.63207504557058,0,1,0.5776336209051548,0.7161113467227942,0.4666666666666667,1,0,1
68,741,7,2.698409077795038,0,0,0.584722361467389,0.5578213823736334,0.6666666666666667,0,0,0
259,409,5,1.263476774519906,0,1,0.6123827561256113,0.7638638922230457,0.9333333333333333,0,0,1
487,641,4,8.543249922874034,0,0,0.7514150251359099,0.7279540709156421,0.9333333333333333,0,1,1
179,47,3,22.97378201712257,1,0,0.5738868355346722,0.5233685513252081,0.4,7,1,0
114,220,4,5.568035132862324,0,0,0.5114155648785047,0.5192322523644315,0.2666666666666667,0,0,0
599,744,1,26.35209879093554,0,1,0.7749233445960962,0.8648686944284805,1.0,3,1,0
394,709,3,17.75045399263728,0,0,0.5817787208208977,0.6389148663999831,0.4,2,1,0
345,456,1,25.82349738745725,0,0,0.5002562543337165,0.685707069159383,0.4666666666666667,5,0,0
191,26,2,17.36159750725827,1,0,0.6417474659085145,0.6787218885152865,0.6,4,0,1
14,47,1,18.26879416454809,0,0,0.5302243298831165,0.6234126090121902,0.2666666666666667,0,0,0
42,338,5,8.6163570128939,0,0,0.5589413117671658,0.5964633631472699,0.9333333333333333,3,0,1
545,718,2,14.63297416550356,1,1,0.7045530427157347,0.7293649761746125,0.8,3,1,1
64,302,4,5.720816636600836,0,0,0.6947743950376986,0.7195476094201352,0.5333333333333333,1,1,0
197,707,4,18.96213873010929,0,0,0.673595843217578,0.7575543040901331,1.0,0,0,0
728,428,4,15.79117402070309,1,1,0.7546867164592206,0.8215390995818749,0.8,2,0,1
275,107,2,11.60140180255378,1,0,0.6986372592411602,0.6821451685724524,0.8666666666666667,1,0,1
595,448,3,7.068783646889024,1,1,0.7173387693412367,0.7054029281193873,0.8666666666666667,6,2,1
274,291,2,26.47327177237092,0,0,0.6138481652656461,0.6431068454008033,1.0,0,0,1
745,180,6,5.648165696768713,0,0,0.7410112009949646,0.8028545853145622,1.0,1,0,1
657,540,1,4.922936932078598,0,0,0.5999527981433206,0.7323642332217096,0.5333333333333333,3,0,0
375,163,4,1.932704089632828,0,1,0.680779215311396,0.8474097257356332,0.8666666666666667,3,0,1
547,724,2,5.284215572829744,0,0,0.6823682290376656,0.7253004933260716,0.8666666666666667,2,0,0
330,642,3,13.92241923947296,0,0,0.6546712151912591,0.7873927688701311,0.7333333333333334,1,0,0
755,625,2,37.06644425994207,0,0,0.6484043337301194,0.5674276358000186,0.6,3,1,0
286,60,8,16.13874216079196,0,1,0.6615822095552449,0.5545054186648622,0.9333333333333333,1,0,0
669,768,0,9.80680359469927,1,0,0.6155236794795145,0.7137762784444341,0.4666666666666667,5,0,1
493,394,1,11.32627577523345,0,0,0.5711199173553659,0.6144148081094766,0.8666666666666667,2,0,0
514,586,3,1.963906610142439,0,0,0.7024270068839893,0.6324555810041853,0.9333333333333333,0,1,1
281,153,2,14.3300263536432,0,1,0.6312046577774914,0.6906353319464739,0.2666666666666667,5,0,0
666,614,1,2.501410069484324,0,1,0.7625659053485148,0.8830896246165232,0.8,2,1,1
597,255,6,10.35095797644989,0,0,0.5514694551831497,0.6596166662252596,0.3333333333333334,2,0,0
652,565,0,16.44925214868573,0,0,0.7567983483068657,0.7283030782818278,1.0,1,0,0
641,221,5,7.888371388288086,1,0,0.7229465125443237,0.8379457667996926,0.3333333333333334,6,0,1
126,745,3,3.843897634401866,1,0,0.6444901705999867,0.7057718445802255,0.6666666666666667,3,1,1
700,566,3,16.97734270530543,0,0,0.6470239408244489,0.8368645449380596,0.8,1,0,1
673,361,8,4.615348813202854,0,0,0.6415464441488239,0.7664963139607509,0.4666666666666667,2,1,0
194,364,8,30.45751404901199,1,1,0.7566816569733933,0.7330589363452795,1.0,1,0,1
785,0,5,20.88491086196359,0,0,0.7246550972704187,0.7775168609467713,0.9333333333333333,1,0,1
421,239,0,10.61791074541138,1,0,0.6940349414834962,0.7446700921069999,1.0,5,0,1
257,631,2,5.56072987176937,0,0,0.7787335873069814,0.7461730992695662,1.0,1,0,0
178,665,3,10.89144355553772,0,1,0.5699964912172706,0.773279162205457,0.6,1,0,1
291,799,2,18.33859952706085,1,0,0.7674974527645027,0.6791147625393255,1.0,1,0,1
30,68,4,12.33306857726669,0,0,0.6514742665677594,0.5465664453230665,0.8666666666666667,3,0,0
552,200,5,24.66767886427085,0,1,0.6278895762791415,0.6476876682322578,0.5333333333333333,3,0,0
566,613,1,3.49046118684932,0,1,0.6906591851267888,0.7382412208985536,0.8,3,0,1
534,289,1,11.05004573076634,1,0,0.4434920517889808,0.5322858578665679,0.5333333333333333,3,0,1
439,198,0,23.02928644267094,0,1,0.5669543632427569,0.5738979947699273,0.7333333333333334,2,0,0
290,225,5,19.12943548799264,1,0,0.6684015858748391,0.6923552771381221,0.8666666666666667,3,0,0
579,734,1,17.72604064200619,0,1,0.5178713353720208,0.5677876691927638,0.5333333333333333,1,0,0
697,686,1,6.104702950934422,0,0,0.7135780265675227,0.9002734077765414,0.9333333333333333,3,0,1
70,4,3,30.68359181143456,0,0,0.6975896501525808,0.8182753638146931,1.0,1,0,0
306,672,3,10.77854606082098,0,1,0.669580376056527,0.7682670333537067,0.5333333333333333,4,0,1
796,445,3,22.03140584851776,0,1,0.7482926098793172,0.8322281915636781,0.7333333333333334,2,0,0
689,675,0,12.32724820734184,1,0,0.6394093524495869,0.6421704099038594,0.8,4,0,1
795,497,1,22.69165722641849,0,0,0.6859844021550344,0.9569101601338198,0.4666666666666667,3,0,1
146,550,8,18.39513424999055,1,1,0.6381410345683781,0.7825879521832074,1.0,3,1,1
371,461,5,3.063603941223709,0,0,0.6297973007246062,0.5934316404738047,0.8666666666666667,1,0,0
104,587,7,12.53830951127028,0,0,0.6011103975144665,0.6146417990584675,0.6666666666666667,3,0,1
692,652,7,12.39172493422455,1,0,0.712105905045029,0.7767512856917669,1.0,1,0,1
415,406,2,17.39562063032579,0,1,0.5859914333844821,0.8097104246267626,0.4666666666666667,1,0,1
194,89,1,20.62250775871014,0,0,0.6395928939567731,0.5205879688622344,1.0,2,0,1
72,74,2,5.703130539710409,0,0,0.4556656669094129,0.5782141806593535,0.4666666666666667,1,1,1
590,332,5,15.1910291488511,0,0,0.6726845323032186,0.6966516364100513,0.5333333333333333,0,0,0
649,378,5,8.483174988396401,1,1,0.7489994592788436,0.7056557602389685,0.4,2,0,1
703,690,8,14.26761997052364,0,1,0.578791637811052,0.522816027640891,0.8666666666666667,1,0,0
777,26,3,7.385127808738875,0,0,0.6239681001461532,0.6754597778773034,0.2666666666666667,2,1,0
651,710,0,21.45590959221915,0,1,0.6563859078316657,0.7999096274554448,0.6666666666666667,3,0,1
629,44,3,0.6958966845510542,0,0,0.6103568955947004,0.6521377584645969,0.6666666666666667,2,0,0
649,398,6,1.600973997371171,1,0,0.7596367882086807,0.8111288796743813,0.6666666666666667,1,0,1
798,338,1,8.579750651649734,1,0,0.5774120539095109,0.7613572308185249,0.9333333333333333,1,0,1
370,446,0,6.9883512131695,1,1,0.6596944747381169,0.7474668841940717,0.8666666666666667,4,0,1
606,33,2,8.986221511394772,1,0,0.6469795669107333,0.7130458270824584,0.4666666666666667,3,0,1
655,611,1,7.683625903555919,1,0,0.5993977644269287,0.7035953304024566,0.4666666666666667,3,1,0
93,107,3,24.0790608079356,0,0,0.6229466028481093,0.6954670226709179,0.8666666666666667,1,0,0
552,623,4,14.58805993807369,0,0,0.5926374608476923,0.6312646192213527,0.7333333333333334,3,0,0
271,453,0,5.098919578629244,1,0,0.6460128326898777,0.5958821503814763,0.7333333333333334,7,0,1
105,710,1,13.76964927402943,0,0,0.7937522031465487,0.8257296247136005,1.0,4,0,1
136,783,5,16.37868955696025,0,1,0.6586093075564602,0.6696597961621548,0.8,1,1,1
91,675,1,31.09900644519514,0,0,0.620133469504751,0.5699931881979794,1.0,4,0,0
718,361,6,18.05874763255594,1,1,0.6483761099855546,0.7232756632869832,0.8,1,0,0
617,331,1,13.26173191027402,0,1,0.6387388198630172,0.7821923707098144,0.2666666666666667,0,0,1
81,530,1,10.56754633402997,0,0,0.7168173965522879,0.8127331911088003,0.8,2,0,1
500,519,4,20.12989170089716,1,0,0.6998949206845267,0.6415523966661029,0.7333333333333334,2,0,1
528,632,5,16.47979586758808,1,0,0.7095617732093521,0.8086658723951247,0.9333333333333333,1,0,1
415,386,6,13.37977115405984,0,0,0.7553619860702548,0.880400587503529,0.7333333333333334,2,0,0
484,370,1,11.75386775780895,0,0,0.7225903403727454,0.9392643772890995,0.8666666666666667,7,0,1
725,94,7,6.86367934615446,1,0,0.7533333923303812,0.6255278371166603,1.0,7,0,1
415,135,3,13.1696289809893,0,1,0.6833024001128637,0.8210678401167363,0.4666666666666667,1,0,1
527,657,5,12.45812548562802,0,0,0.6033603400953695,0.7013093980903468,0.5333333333333333,0,0,0
456,791,3,24.77911177401592,0,1,0.6225863474249977,0.7533994350114765,0.8,1,1,1
316,481,1,11.60949991693035,0,1,0.630496463114584,0.773226341000716,0.8666666666666667,3,0,0
712,275,3,9.067546692933597,1,0,0.6477899968353942,0.7168569673620168,0.8,6,0,1
331,46,1,20.54926659419693,0,1,0.6351995434507175,0.7767360269942591,0.2,3,0,0
639,34,1,6.863294284048038,0,0,0.5822574001247215,0.6160516284043522,0.6,1,0,0
484,541,4,3.594020314819361,1,0,0.6207734369317037,0.8022992227438585,0.4666666666666667,5,0,1
547,513,3,31.02221439710075,0,1,0.7205118180848944,0.7003448576240857,0.8666666666666667,1,0,0
608,226,1,11.89230724627367,1,0,0.7063703915085909,0.7283079686897553,1.0,4,0,0
588,151,6,19.43151693531656,0,0,0.6680026946053437,0.8190095486471235,0.3333333333333334,0,0,1
451,55,9,18.07334517455193,0,1,0.7105463039098859,0.8573881546366711,0.8,1,0,0
492,545,7,7.263042926234793,0,1,0.6762904183854743,0.6576401190435011,0.5333333333333333,4,1,1
407,485,1,14.13078967185869,0,0,0.6056867011913007,0.6035955816431411,0.7333333333333334,2,1,1
271,266,4,13.34431804191722,0,0,0.7048896083785035,0.6158063863817088,0.9333333333333333,4,0,1
581,585,1,8.198606500557304,1,1,0.6937833955926014,0.5759243094107073,0.8666666666666667,7,1,1
703,676,4,6.888481134932433,0,0,0.5212442805441609,0.598141190901915,0.7333333333333334,4,0,0
564,413,7,15.83929492379918,0,0,0.5826743344270451,0.6925530199057317,0.6,0,0,0
617,209,5,19.86626644655728,1,1,0.5306917749503943,0.7287542783511851,0.3333333333333334,4,1,1
664,4,1,19.26992851482775,1,0,0.5865032310226432,0.674367200584701,0.6,5,0,1
293,636,1,6.34228196321896,0,1,0.5777025359127308,0.8784247834305355,0.06666666666666665,2,0,1
50,461,6,15.14303214504456,1,1,0.6090131033073098,0.6447060103425928,0.7333333333333334,3,1,1
270,277,5,14.93228747547891,0,0,0.6150900178022726,0.6981530267934417,0.5333333333333333,1,0,0
603,5,7,4.77861060231143,0,0,0.6484309523765811,0.6728710182549853,0.5333333333333333,1,0,1
652,651,4,18.05710681114791,1,0,0.6618148834832894,0.7056169791024033,1.0,1,0,1
411,741,5,14.12587723339635,0,1,0.5910249402521013,0.5994200766834554,0.8,0,0,0
622,384,1,8.653889769964414,0,0,0.6423030593107898,0.8357274478614156,0.4666666666666667,3,1,1
59,213,2,11.7017760422507,0,1,0.5148946299972451,0.6142349466316219,0.4666666666666667,0,1,0
